0,0.0,0.0,0.2544411636817616,0.0
1,0.01,0.002544500626538602,0.2544500626538602,0.0008898972098603242
2,0.02,0.005089099356958166,0.25445987304195633,0.000981038809610979
3,0.03,0.007633781188943538,0.2544681831985372,0.0008310156580870753
4,0.04,0.01017853078237119,0.25447495934276526,0.0006776144228060055
5,0.05,0.012711671567823787,0.2533140785452596,-0.11608807975056479
6,0.06,0.015212216527161622,0.2500544959337835,-0.32595826114761306
7,0.07,0.01767578699773129,0.24635704705696654,-0.36974488768169445
8,0.08,0.020102373441034226,0.24265864433029383,-0.36984027266727115
9,0.09,0.022491968151275077,0.2389594710240851,-0.3699173306208725
10,0.1,0.024853794452406805,0.23618263011317292,-0.27768409109121817
11,0.11,0.027208358737475773,0.23545642850689685,-0.07262016062760668
12,0.12,0.029560023279674153,0.23516645421983792,-0.028997428705893058
13,0.13,0.031908785803305834,0.23487625236316806,-0.029020185666986387
14,0.14,0.03425464495995669,0.23458591566508608,-0.029033669808198326
15,0.15,0.03660868238674428,0.23540374267875872,0.08178270136726395
16,0.16,0.03900023576197988,0.2391553375235606,0.3751594844801892
17,0.17,0.04143569104837161,0.24354552863917234,0.439019111561173
18,0.18,0.04391504869493043,0.24793576465588232,0.43902360167099863
19,0.19,0.0464383092960148,0.25232606010843706,0.4390295452554732
20,0.2,0.04901155235708629,0.25732430610714924,0.4998245998712181
21,0.21,0.05165222498591531,0.264067262882902,0.6742956775752762
22,0.22,0.05436415863976121,0.27119336538458994,0.7126102501687936
23,0.23,0.05714724095195077,0.2783082312189556,0.7114865834365658
24,0.24,0.060001259179969055,0.28540182280182863,0.7093591582873038
25,0.25,0.0629047783440194,0.29035191640503566,0.49500936032070286
26,0.26,0.06577552686407295,0.28707485200535504,-0.3277064399680618
27,0.27,0.06859520004158406,0.28196731775111056,-0.5107534254244483
28,0.28,0.07136389478443898,0.2768694742854913,-0.5097843465619256
29,0.29,0.07408167975515638,0.2717784970717395,-0.5090977213751791
30,0.3,0.07673739409510377,0.26557143399473904,-0.6207063077000474
31,0.31,0.07927459483546333,0.2537200740359558,-1.1851359958783225
32,0.32,0.08168032275054288,0.24057279150795513,-1.314728252800068
33,0.33,0.08395457907563816,0.22742563250952855,-1.3147158998426582
34,0.34,0.08609735775745098,0.21427786818128158,-1.3147764328246963
35,0.35,0.08811381756263803,0.20164598051870586,-1.2631887662575725
36,0.36,0.09004563520295131,0.19318176403132736,-0.8464216487378495
37,0.37,0.09190231794644609,0.18566827434947766,-0.75134896818497
38,0.38,0.09368385040326924,0.17815324568231491,-0.7515028667162749
39,0.39,0.09539021717452287,0.17063667712536373,-0.7516568556951181
40,0.4,0.09701968472103724,0.16294675465143754,-0.7689922473926192
41,0.41,0.0985561022895607,0.15364175685234596,-0.930499779909158
42,0.42,0.09999569134637594,0.14395890568152386,-0.9682851170822099
43,0.43,0.10133844366563355,0.13427523192576138,-0.9683673755762484
44,0.44,0.10258435269171358,0.12459090260800262,-0.9684329317758755
45,0.45,0.10373251667422778,0.11481639825142063,-0.9774504356581989
46,0.46,0.10475945245413068,0.10269357799029007,-1.2122820261130567
47,0.47,0.10565963577743391,0.09001833233032325,-1.2675245659966818
48,0.48,0.1064330650957378,0.07734293183038873,-1.2675400499934513
49,0.49,0.10707973953492506,0.06466744391872588,-1.2675487911662855
50,0.5,0.10759965886896915,0.05199193340440932,-1.2675510514316555
51,0.51,0.10806890415526837,0.04692452862992329,-0.5067404774486035
52,0.52,0.10850897609654699,0.044007194127861325,-0.2917334502061962
53,0.53,0.10892060572205878,0.04116296255117965,-0.2844231576681677
54,0.54,0.1093037937770044,0.03831880549456212,-0.284415705661753
55,0.55,0.10965854086726509,0.03547470902606891,-0.2844096468493207
56,0.56,0.110031953441033,0.037341257376790615,0.18665483507217043
57,0.57,0.11043852626470706,0.040657282367405734,0.33160249906151185
58,0.58,0.11087908458405935,0.044055831935228405,0.3398549567822671
59,0.59,0.11135362888765551,0.047454430359617154,0.3398598424388749
60,0.6,0.11186215958787925,0.05085307002237274,0.3398639662755588
61,0.61,0.11235471673475783,0.04925571468785885,-0.15973553345138905
62,0.62,0.11281490700592686,0.04601902711690242,-0.32366875709564297
63,0.63,0.11324174414106322,0.04268371351363553,-0.3335313603266894
64,0.64,0.11363522827488441,0.03934841338211834,-0.33353001315171854
65,0.65,0.11399535949786109,0.03601312229766744,-0.33352910844509015
66,0.66,0.11429712600178857,0.03017665039274793,-0.583647190491951
67,0.67,0.11453095857669135,0.023383257490278822,-0.6793392902469109
68,0.68,0.1146959388010322,0.0164980224340846,-0.6885235056194222
69,0.69,0.11479206666187605,0.009612786084385625,-0.6885236349698974
70,0.7,0.11481934213433441,0.0027275472458364158,-0.6885238838549209
71,0.71,0.1148387686436253,0.001942650929088672,-0.07848963167477437
72,0.72,0.11487925477002486,0.004048612639956126,0.21059617108674542
73,0.73,0.11494419423689847,0.006493946687361243,0.24453340474051166
74,0.74,0.11503358701323918,0.008939277634070708,0.2445330946709465
75,0.75,0.11514743307377534,0.011384606053615918,0.24453284195452094
76,0.76,0.11530084494069776,0.015341186692242166,0.39565806386262486
77,0.77,0.11550348504451444,0.020264010381667488,0.4922823689425322
78,0.78,0.1157568129099839,0.025332786546946057,0.5068776165278569
79,0.79,0.1160608285239896,0.03040156140057069,0.5068774853624631
80,0.8,0.11641553187678189,0.035470335279228535,0.5068773878657846
81,0.81,0.11672375811753448,0.03082262407525918,-0.4647711203969354
82,0.82,0.1169262906273045,0.020253250977001896,-1.0569373098257284
83,0.83,0.1170144974160797,0.008820678877518681,-1.1432572099483216
84,0.84,0.11698837848219609,-0.0026118933883601293,-1.143257226587881
85,0.85,0.11684793382523248,-0.01404446569636169,-1.143257230800156
86,0.86,0.11664187314690386,-0.020606067832862122,-0.6561602136500432
87,0.87,0.11640666506890658,-0.023520807799727483,-0.2914739966865362
88,0.88,0.11614840072334204,-0.025826434556453663,-0.23056267567261798
89,0.89,0.11586708011170431,-0.028132061163773217,-0.2305626607319554
