header_stamp_sec, header_stamp_nanosec, header_frame_id, runner_detected, x, y, phi, vx_b, ax_b, relative_distance_to_airshield_x, relative_distance_to_airshield_y, relative_speed_to_airshield_x, relative_acceleration_to_airshield_x, stamp_lidar_sec, stamp_lidar_nanosec, stamp_zed_sec, stamp_zed_nanosec
1707133544,478364376,base_link,False,33.668376711528985,0.0,0.0,10.85926666922449,0.23909633555453844,2.469920621160929,0.0,-0.06581560527533627,-0.23877471770006717,1707133544,366885576,0,0
1707133544,528356902,base_link,False,34.08692757896485,0.0,0.0,10.866120535855105,-0.65108582546452,2.4743372742895846,0.0,-0.0894405341996187,-0.27704616333311394,1707133544,416845265,0,0
1707133544,578351831,base_link,False,34.50255182644698,0.0,0.0,10.84789934596948,-0.8824804653225786,2.485846196180779,0.0,-0.19779015274974043,-0.5865180901320461,1707133544,466859377,0,0
1707133544,628355701,base_link,False,34.90939881714109,0.0,0.0,10.829252448455415,-1.0208961060740414,2.49371197499102,0.0,-0.1881781598706661,-0.4589992636115313,1707133544,516887988,0,0
1707133544,678405670,base_link,False,35.318167717325515,0.0,0.0,10.804313010484943,-0.8949320861385597,2.5073698599157854,0.0,-0.2630367406764023,-0.6289962703912914,1707133544,566890546,0,0
1707133544,728369244,base_link,False,35.719350823952496,0.0,0.0,10.783415617547924,-1.0332012078961432,2.51216505644574,0.0,-0.16535318225181722,-0.20609372144645466,1707133544,616876267,0,0
1707133544,778382414,base_link,False,36.127603131231844,0.0,0.0,10.752849247899354,-0.9682360556854948,2.517561263451616,0.0,-0.13146315000554096,-0.061359182686651664,1707133544,666886300,0,0
1707133544,828370281,base_link,False,36.533658455947936,0.0,0.0,10.72480189089865,-0.8435711868366955,2.519870214536892,0.0,-0.07322051635429205,0.13942861969146167,1707133544,716855326,0,0
1707133544,878387764,base_link,False,36.941030965360106,0.0,0.0,10.692333591966674,-0.6551042145418029,2.5174463880070705,0.0,0.017231273552369045,0.4128208191164865,1707133544,766863950,0,0
1707133544,928396647,base_link,False,37.35145675850095,0.0,0.0,10.655870748907429,-0.6436828677031715,2.5289627292531285,0.0,-0.144240511756428,-0.18358565012808714,1707133544,816887323,0,0
1707133544,978386535,base_link,False,37.74615815739407,0.0,0.0,10.632692095099907,-0.6794095229610551,2.5214671657151686,0.0,0.05755017768006099,0.5073259054383386,1707133544,866845833,0,0
1707133545,28392785,base_link,False,38.15810021053921,0.0,0.0,10.590381254978082,-0.5335959415017586,2.5237357221423196,0.0,0.0012770803313207763,0.23996273886264868,1707133544,916891085,0,0
1707133545,78374719,base_link,False,38.558592042074984,0.0,0.0,10.561246338790523,-0.5507229914632539,2.5150936716615577,0.0,0.13019644500261915,0.622871389721597,1707133544,966874474,0,0
1707133545,128353489,base_link,False,38.96860260222809,0.0,0.0,10.539039667469254,0.0036498830792392745,2.503602774020141,0.0,0.22069558525909394,0.8172566349526449,1707133545,16882147,0,0
1707133545,178391259,base_link,False,39.38076575770927,0.0,0.0,10.556704448399026,2.093526073984121,2.4950922353486646,0.0,0.21147766697169135,0.6532457636803797,1707133545,66881954,0,0
1707133545,228386431,base_link,False,39.79262689862254,0.0,0.0,10.632144935540756,2.171371893354416,2.4826554715778193,0.0,0.25891813871580316,0.7016432569251232,1707133545,116887019,0,0
1707133545,278362251,base_link,False,40.21325700810143,0.0,0.0,10.71464373500129,2.286727794583147,2.482318287590814,0.0,0.1035282897712326,0.07786105348486871,1707133545,166882267,0,0
1707133545,328388065,base_link,False,40.62690575013184,0.0,0.0,10.813712426805786,2.227783193856017,2.4882725659821077,0.0,-0.051162282484792945,-0.4414889657566995,1707133545,216881393,0,0
1707133545,378394409,base_link,False,41.039667932792,0.0,0.0,10.904977979436126,0.19044768967346104,2.494365774524353,0.0,-0.11537167267949003,-0.5794778842197079,1707133545,266884929,0,0
1707133545,428386009,base_link,False,41.45597310074217,0.0,0.0,10.921457695124534,-0.8414786120103714,2.51239850724399,0.0,-0.3073327828294655,-1.1132493487783253,1707133545,316866422,0,0
1707133545,478372375,base_link,False,41.85966848333602,0.0,0.0,10.918643503356176,-0.9091830281035256,2.5208351941442566,0.0,-0.2454628680770164,-0.7283392108026474,1707133545,366893733,0,0
1707133545,528385297,base_link,False,42.27133968438487,0.0,0.0,10.898198467732842,-0.9224519029077507,2.5330255205881413,0.0,-0.26785137433305267,-0.682397027266495,1707133545,416953257,0,0
1707133545,578364121,base_link,False,42.67766075451132,0.0,0.0,10.878973705977915,-0.8149931771522372,2.5517234147957915,0.0,-0.36485555931260527,-0.88833871820679,1707133545,466890916,0,0
1707133545,628390335,base_link,False,43.07566406231011,0.0,0.0,10.86372344420488,-1.1437387075340113,2.557730306993375,0.0,-0.22077031599854569,-0.2710075754086837,1707133545,516886706,0,0
1707133545,678440878,base_link,False,43.484568747955194,0.0,0.0,10.834300885275663,-0.8841331345930519,2.566457606909908,0.0,-0.19689265959755076,-0.14843343955447413,1707133545,566887066,0,0
1707133545,728361135,base_link,False,43.88891674890162,0.0,0.0,10.80737352729728,-0.8499264617359733,2.577773641068331,0.0,-0.22247570429080502,-0.20791063509349336,1707133545,616878108,0,0
1707133545,778464722,base_link,False,44.28882346551054,0.0,0.0,10.782593924675169,-0.8660354614453591,2.5666492285254443,0.0,0.08503113067847676,0.833196858493088,1707133545,666972834,0,0
1707133545,828388477,base_link,False,44.70968422133674,0.0,0.0,10.739253460413233,-0.6528685553406351,2.5677936388415445,0.0,0.035768773719040456,0.5354331626509001,1707133545,716951374,0,0
1707133545,878493404,base_link,False,45.116386416865645,0.0,0.0,10.704510863110874,-0.5420268892598292,2.5653070885488867,0.0,0.06294748534124381,0.5367662336901033,1707133545,766883713,0,0
1707133545,928364838,base_link,False,45.52506135812689,0.0,0.0,10.668342310610335,-0.766388985521026,2.572307775230394,0.0,-0.06302113891076834,0.03633445737164065,1707133545,816867690,0,0
1707133545,978363863,base_link,False,45.922548459347425,0.0,0.0,10.641699775746266,-0.8116533201059993,2.566948370526238,0.0,0.05835516719952241,0.42788353366749665,1707133545,866859261,0,0
1707133546,28386985,base_link,False,46.33065072376297,0.0,0.0,10.601822760795834,-0.5485671825418157,2.560282622955858,0.0,0.12513139694025846,0.5765065086999192,1707133545,916914165,0,0
1707133546,78385423,base_link,False,46.73832666098984,0.0,0.0,10.568587777388167,0.2998089881783523,2.544955656001042,0.0,0.2718881058884237,0.9627233474415011,1707133545,966885159,0,0
1707133546,128388825,base_link,False,47.15393546329218,0.0,0.0,10.57257203530991,2.1339095504248333,2.544265350850826,0.0,0.12077103580705933,0.3101832585710972,1707133546,16849857,0,0
1707133546,178353951,base_link,False,47.55663945663457,0.0,0.0,10.64478403971653,1.6188758515619583,2.5320843981622807,0.0,0.21755871298650592,0.5763645743197301,1707133546,66854762,0,0
1707133546,228386633,base_link,False,47.974881551234546,0.0,0.0,10.706218336240822,1.6745254740087179,2.5272647397391257,0.0,0.15063467195114266,0.26281549471293586,1707133546,116881760,0,0
1707133546,278404233,base_link,False,48.389712273843394,0.0,0.0,10.784903257570754,2.0882757988822265,2.542116955541628,0.0,-0.1570136048203033,-0.787745684891514,1707133546,166855225,0,0
1707133546,328365626,base_link,False,48.78960652757518,0.0,0.0,10.852342182145687,-0.6267716661059834,2.5346535514949906,0.0,0.03380155460143319,-0.033849161211182976,1707133546,216884976,0,0
1707133546,378362669,base_link,False,49.213301343936116,0.0,0.0,10.830257505717828,-0.7221551767009728,2.5355205255749436,0.0,-0.0034088906324908907,-0.15016802660488227,1707133546,266856909,0,0
1707133546,428361581,base_link,False,49.62736949033456,0.0,0.0,10.81237010347541,-0.31495929727165384,2.5483518838378796,0.0,-0.1870878009613863,-0.72711383219154,1707133546,316858378,0,0
1707133546,478386170,base_link,False,50.02817888164727,0.0,0.0,10.810396650824261,-0.8067997328209258,2.5552120925239095,0.0,-0.17537875860246877,-0.5697052692181892,1707133546,366860624,0,0
1707133546,528380001,base_link,False,50.43406622534648,0.0,0.0,10.786763233765715,-0.6642770694709148,2.557663442063042,0.0,-0.10457683197687613,-0.24454682928128063,1707133546,416876566,0,0
1707133546,578387179,base_link,False,50.84287956366359,0.0,0.0,10.759373333065074,-0.9045715710638343,2.5594273921239483,0.0,-0.06354887943794865,-0.07013955376761641,1707133546,466876025,0,0
1707133546,628385937,base_link,False,51.250424614556046,0.0,0.0,10.725504159757932,-0.8241502618723692,2.5656414868843918,0.0,-0.10870695788082785,-0.2065439270930013,1707133546,516873065,0,0
1707133546,678382232,base_link,False,51.65186233961866,0.0,0.0,10.697477753371329,-0.7320894580900169,2.566017397778743,0.0,-0.0439285678826906,0.039421491686023186,1707133546,566892152,0,0
1707133546,728630429,base_link,False,52.057390611416565,0.0,0.0,10.663605876266715,-0.6349607525053469,2.5607993945287513,0.0,0.062067350500479464,0.38009540838012845,1707133546,616946219,0,0
1707133546,778383445,base_link,False,52.466908408174035,0.0,0.0,10.62566619931965,-0.8617517387761334,2.5578737485173244,0.0,0.07185145121445341,0.34989837516919997,1707133546,666852840,0,0
